,confidence_z,curiosity_z
163,-1.2781333570965268,0.3843711067980365
164,-0.6546536707079771,1.0832276646126486
165,-1.2781333570965268,0.3843711067980365
166,1.2157853884576721,-1.7121985666458002
167,-0.6546536707079771,1.0832276646126486
168,-1.2781333570965268,1.0832276646126486
169,-0.6546536707079771,0.3843711067980365
170,1.2157853884576721,-0.3144854510165756
171,0.5923057020691224,-0.3144854510165756
172,0.5923057020691224,0.3843711067980365
173,1.2157853884576721,-0.3144854510165756
174,-0.031173984319427375,0.3843711067980365
175,-0.6546536707079771,1.0832276646126486
176,-0.031173984319427375,-1.0133420088311875
177,-0.6546536707079771,0.3843711067980365
178,-0.6546536707079771,0.3843711067980365
179,-0.6546536707079771,0.3843711067980365
180,,
181,,
182,,
183,,
184,,
185,,
186,,
187,,
188,,
189,,
190,,
191,,
192,,
193,,
194,,
195,,
196,,
197,,
198,,
199,,
200,-0.8097657157333676,0.4664193401814026
201,-0.8097657157333676,-2.297547120152836
202,-0.8097657157333676,-0.9155638899857168
203,1.5675281286214733,-0.9155638899857168
204,-0.21544225464465747,0.4664193401814026
205,-0.21544225464465747,0.4664193401814026
206,-0.21544225464465747,-0.9155638899857168
207,-0.8097657157333676,0.4664193401814026
208,-0.8097657157333676,-3.679530350319956
209,2.1618515897101838,-0.9155638899857168
210,-0.8097657157333676,0.4664193401814026
211,-0.8097657157333676,0.4664193401814026
212,-0.8097657157333676,0.4664193401814026
213,2.1618515897101838,-0.9155638899857168
214,-0.8097657157333676,0.4664193401814026
215,-0.8097657157333676,0.4664193401814026
216,0.3788812064440527,0.4664193401814026
217,1.5675281286214733,-0.9155638899857168
218,0.9732046675327628,0.4664193401814026
219,-0.8097657157333676,0.4664193401814026
220,-0.8097657157333676,0.4664193401814026
221,2.1618515897101838,-2.297547120152836
222,0.9732046675327628,0.4664193401814026
223,2.1618515897101838,0.4664193401814026
224,1.5675281286214733,0.4664193401814026
225,-0.8097657157333676,0.4664193401814026
226,-0.8097657157333676,-0.9155638899857168
227,-0.8097657157333676,0.4664193401814026
228,-0.8097657157333676,0.4664193401814026
229,1.5675281286214733,0.4664193401814026
230,1.5675281286214733,0.4664193401814026
231,0.9732046675327628,0.4664193401814026
232,0.9732046675327628,0.4664193401814026
233,-0.21544225464465747,0.4664193401814026
234,-0.8097657157333676,0.4664193401814026
235,0.3788812064440527,0.4664193401814026
236,-0.21544225464465747,0.4664193401814026
237,-0.21544225464465747,0.4664193401814026
238,-0.8097657157333676,0.4664193401814026
239,0.9732046675327628,0.4664193401814026
240,-0.21544225464465747,0.4664193401814026
241,-0.21544225464465747,1.848402570348522
242,2.1618515897101838,-0.9155638899857168
243,-0.8097657157333676,0.4664193401814026
244,-0.8097657157333676,0.4664193401814026
245,0.9732046675327628,0.4664193401814026
246,-0.8097657157333676,0.4664193401814026
247,-0.8097657157333676,0.4664193401814026
248,-0.8097657157333676,0.4664193401814026
249,-0.21544225464465747,-0.9155638899857168
250,-0.21544225464465747,-2.297547120152836
251,2.1618515897101838,-0.9155638899857168
252,-0.8097657157333676,1.848402570348522
253,0.9732046675327628,-0.9155638899857168
254,0.3788812064440527,0.4664193401814026
255,-0.8097657157333676,1.848402570348522
256,-0.21544225464465747,0.4664193401814026
257,0.9732046675327628,-0.9155638899857168
258,-0.8097657157333676,0.4664193401814026
259,-0.8097657157333676,0.4664193401814026
260,-0.21544225464465747,0.4664193401814026
261,0.3788812064440527,0.4664193401814026
262,0.3788812064440527,0.4664193401814026
263,-0.8097657157333676,0.4664193401814026
264,-0.21544225464465747,0.4664193401814026
265,-0.21544225464465747,-2.297547120152836
266,-0.8097657157333676,0.4664193401814026
267,0.9732046675327628,0.4664193401814026
268,-0.21544225464465747,0.4664193401814026
269,-0.8097657157333676,-0.9155638899857168
270,-0.8097657157333676,-0.9155638899857168
271,-0.8097657157333676,0.4664193401814026
272,-0.8097657157333676,0.4664193401814026
273,-0.8097657157333676,-2.297547120152836
274,-0.8097657157333676,0.4664193401814026
275,-0.8097657157333676,0.4664193401814026
276,-0.8097657157333676,0.4664193401814026
277,2.1618515897101838,-2.297547120152836
278,0.3788812064440527,0.4664193401814026
279,-0.8097657157333676,-0.9155638899857168
280,,
281,,
282,,
283,,
284,,
285,,
286,,
287,,
288,,
289,,
290,,
291,,
292,,
293,,
294,,
295,,
296,,
297,,
298,,
299,,
300,0.5688439853925755,0.7273996260915188
301,0.5688439853925755,-0.6418231994925165
302,-1.476437759839157,0.7273996260915188
303,0.05752354908464239,0.7273996260915188
304,-1.476437759839157,0.7273996260915188
305,0.5688439853925755,0.0427882132995011
306,1.0801644217005086,-0.6418231994925165
307,1.0801644217005086,-1.326434612284534
308,0.5688439853925755,0.7273996260915188
309,1.5914848580084415,-2.011046025076552
310,-0.4537968872232908,0.7273996260915188
311,0.05752354908464239,0.7273996260915188
312,1.0801644217005086,-1.326434612284534
313,0.05752354908464239,0.0427882132995011
314,-1.476437759839157,0.0427882132995011
315,0.5688439853925755,0.7273996260915188
316,1.0801644217005086,-1.326434612284534
317,-1.476437759839157,0.7273996260915188
318,1.5914848580084415,-0.6418231994925165
319,-0.4537968872232908,0.7273996260915188
320,-0.4537968872232908,0.0427882132995011
321,-1.476437759839157,0.7273996260915188
322,-1.476437759839157,0.7273996260915188
323,1.0801644217005086,-0.6418231994925165
324,-0.4537968872232908,0.7273996260915188
325,-0.4537968872232908,0.0427882132995011
326,1.5914848580084415,-2.011046025076552
327,-1.476437759839157,0.7273996260915188
328,-0.9651173235312238,0.7273996260915188
329,-0.4537968872232908,0.7273996260915188
330,-1.476437759839157,0.7273996260915188
331,1.5914848580084415,-3.380268850660587
332,0.05752354908464239,0.0427882132995011
333,0.5688439853925755,-0.6418231994925165
334,-0.4537968872232908,-0.6418231994925165
335,0.5688439853925755,0.7273996260915188
336,-0.4537968872232908,0.7273996260915188
337,1.5914848580084415,-3.380268850660587
338,1.5914848580084415,-1.326434612284534
339,1.0801644217005086,-1.326434612284534
340,-0.9651173235312238,0.7273996260915188
341,1.5914848580084415,-2.011046025076552
342,-0.9651173235312238,0.7273996260915188
343,-0.9651173235312238,0.7273996260915188
344,-0.9651173235312238,0.7273996260915188
345,1.5914848580084415,-1.326434612284534
346,-0.9651173235312238,0.7273996260915188
347,-1.476437759839157,0.7273996260915188
348,-0.4537968872232908,0.7273996260915188
349,0.05752354908464239,0.7273996260915188
350,1.0801644217005086,-0.6418231994925165
351,1.0801644217005086,0.0427882132995011
352,-0.9651173235312238,0.7273996260915188
353,0.05752354908464239,0.7273996260915188
354,0.5688439853925755,0.7273996260915188
355,0.05752354908464239,0.0427882132995011
356,0.5688439853925755,0.7273996260915188
357,0.05752354908464239,0.7273996260915188
358,1.5914848580084415,-1.326434612284534
359,0.05752354908464239,0.7273996260915188
360,-0.9651173235312238,0.7273996260915188
361,-0.9651173235312238,0.7273996260915188
362,0.05752354908464239,0.0427882132995011
363,1.5914848580084415,-1.326434612284534
364,-0.4537968872232908,-0.6418231994925165
365,0.05752354908464239,0.7273996260915188
366,0.05752354908464239,0.0427882132995011
367,0.05752354908464239,0.7273996260915188
368,0.05752354908464239,0.7273996260915188
369,-0.9651173235312238,0.0427882132995011
370,1.0801644217005086,-1.326434612284534
371,-1.476437759839157,0.7273996260915188
372,1.0801644217005086,-1.326434612284534
373,-1.476437759839157,0.7273996260915188
374,0.5688439853925755,-0.6418231994925165
375,0.05752354908464239,0.7273996260915188
376,0.05752354908464239,0.7273996260915188
377,-1.476437759839157,0.7273996260915188
378,0.05752354908464239,-0.6418231994925165
379,-1.476437759839157,0.7273996260915188
380,,
381,,
382,,
383,,
384,,
385,,
386,,
387,,
388,,
389,,
390,,
391,,
392,,
393,,
394,,
395,,
396,,
397,,
398,,
399,,
400,0.10314212462587932,-0.4548588261473418
401,-0.9282791216329142,1.0613372610104652
402,-0.9282791216329142,1.0613372610104652
403,1.1345633708846727,-0.4548588261473418
404,-0.9282791216329142,-0.4548588261473418
405,1.1345633708846727,-0.4548588261473418
406,2.165984617143466,-1.9710549133051487
407,3.1974058634022597,-3.487251000462956
408,-0.9282791216329142,1.0613372610104652
409,-0.9282791216329142,1.0613372610104652
410,0.10314212462587932,1.0613372610104652
411,1.1345633708846727,-0.4548588261473418
412,0.10314212462587932,1.0613372610104652
413,0.10314212462587932,-0.4548588261473418
414,-0.9282791216329142,1.0613372610104652
415,0.10314212462587932,-0.4548588261473418
416,0.10314212462587932,-1.9710549133051487
417,0.10314212462587932,-0.4548588261473418
418,-0.9282791216329142,1.0613372610104652
419,-0.9282791216329142,1.0613372610104652
420,0.10314212462587932,-0.4548588261473418
421,0.10314212462587932,1.0613372610104652
422,-0.9282791216329142,-0.4548588261473418
423,0.10314212462587932,-0.4548588261473418
424,0.10314212462587932,1.0613372610104652
425,0.10314212462587932,-0.4548588261473418
426,0.10314212462587932,-0.4548588261473418
427,1.1345633708846727,-1.9710549133051487
428,-0.9282791216329142,1.0613372610104652
429,1.1345633708846727,-0.4548588261473418
430,0.10314212462587932,-0.4548588261473418
431,0.10314212462587932,-0.4548588261473418
432,0.10314212462587932,-0.4548588261473418
433,0.10314212462587932,1.0613372610104652
434,0.10314212462587932,-0.4548588261473418
435,-0.9282791216329142,1.0613372610104652
436,2.165984617143466,-1.9710549133051487
437,-0.9282791216329142,1.0613372610104652
438,0.10314212462587932,-0.4548588261473418
439,0.10314212462587932,-0.4548588261473418
440,-0.9282791216329142,-0.4548588261473418
441,-0.9282791216329142,-0.4548588261473418
442,0.10314212462587932,-0.4548588261473418
443,-0.9282791216329142,1.0613372610104652
444,0.10314212462587932,-0.4548588261473418
445,-0.9282791216329142,1.0613372610104652
446,-0.9282791216329142,1.0613372610104652
447,0.10314212462587932,-0.4548588261473418
448,2.165984617143466,-1.9710549133051487
449,-0.9282791216329142,1.0613372610104652
450,-0.9282791216329142,-0.4548588261473418
451,0.10314212462587932,-0.4548588261473418
452,-0.9282791216329142,1.0613372610104652
453,2.165984617143466,-0.4548588261473418
454,-0.9282791216329142,1.0613372610104652
455,-0.9282791216329142,1.0613372610104652
456,2.165984617143466,-0.4548588261473418
457,2.165984617143466,-0.4548588261473418
458,-0.9282791216329142,-0.4548588261473418
459,0.10314212462587932,-0.4548588261473418
460,1.1345633708846727,-0.4548588261473418
461,0.10314212462587932,1.0613372610104652
462,-0.9282791216329142,-0.4548588261473418
463,-0.9282791216329142,1.0613372610104652
464,0.10314212462587932,1.0613372610104652
465,0.10314212462587932,-0.4548588261473418
466,-0.9282791216329142,1.0613372610104652
467,-0.9282791216329142,1.0613372610104652
468,-0.9282791216329142,-0.4548588261473418
469,0.10314212462587932,1.0613372610104652
470,0.10314212462587932,1.0613372610104652
471,0.10314212462587932,-0.4548588261473418
472,-0.9282791216329142,-0.4548588261473418
473,1.1345633708846727,-0.4548588261473418
474,0.10314212462587932,-0.4548588261473418
475,-0.9282791216329142,1.0613372610104652
476,2.165984617143466,-1.9710549133051487
477,-0.9282791216329142,1.0613372610104652
478,-0.9282791216329142,1.0613372610104652
479,0.10314212462587932,-0.4548588261473418
480,,
481,,
482,,
483,,
484,,
485,,
486,,
487,,
488,,
489,,
490,,
491,,
492,,
493,,
494,,
495,,
496,,
497,,
498,,
499,,
500,-1.0418383443118189,-0.9487970982400934
501,0.1157598160346465,0.756905550281423
502,2.4309561367275765,-0.9487970982400934
503,-1.0418383443118189,-0.09594577397933517
504,-1.0418383443118189,-0.9487970982400934
505,1.2733579763811118,-0.09594577397933517
506,1.2733579763811118,1.6097568745421813
507,-0.4630392641385862,1.6097568745421813
508,0.1157598160346465,-0.09594577397933517
509,0.1157598160346465,1.6097568745421813
510,0.1157598160346465,-0.09594577397933517
511,1.2733579763811118,-0.9487970982400934
512,-0.4630392641385862,-0.9487970982400934
513,0.6945588962078791,-0.09594577397933517
514,0.1157598160346465,1.6097568745421813
515,1.8521570565543448,-0.9487970982400934
516,-1.0418383443118189,-0.9487970982400934
517,-0.4630392641385862,1.6097568745421813
518,0.1157598160346465,1.6097568745421813
519,1.2733579763811118,-0.09594577397933517
520,-0.4630392641385862,1.6097568745421813
521,-1.0418383443118189,-0.09594577397933517
522,0.1157598160346465,-0.09594577397933517
523,-0.4630392641385862,-0.09594577397933517
524,0.6945588962078791,1.6097568745421813
525,-1.0418383443118189,-0.9487970982400934
526,1.2733579763811118,-0.09594577397933517
527,1.8521570565543448,-0.09594577397933517
528,-0.4630392641385862,0.756905550281423
529,0.6945588962078791,-0.09594577397933517
530,-0.4630392641385862,-0.09594577397933517
531,0.1157598160346465,1.6097568745421813
532,-1.0418383443118189,1.6097568745421813
533,-1.0418383443118189,-0.09594577397933517
534,-1.0418383443118189,-0.9487970982400934
535,1.8521570565543448,1.6097568745421813
536,0.1157598160346465,-0.09594577397933517
537,-1.0418383443118189,-0.9487970982400934
538,1.2733579763811118,-0.09594577397933517
539,0.6945588962078791,1.6097568745421813
540,-1.0418383443118189,-1.801648422500852
541,1.2733579763811118,0.756905550281423
542,1.2733579763811118,-0.9487970982400934
543,-0.4630392641385862,-0.09594577397933517
544,0.1157598160346465,0.756905550281423
545,0.6945588962078791,-0.09594577397933517
546,-1.0418383443118189,-1.801648422500852
547,0.1157598160346465,-0.09594577397933517
548,-0.4630392641385862,-0.9487970982400934
549,0.1157598160346465,-0.09594577397933517
550,-1.0418383443118189,-1.801648422500852
551,-1.0418383443118189,-0.09594577397933517
552,-1.0418383443118189,-1.801648422500852
553,-1.0418383443118189,-0.9487970982400934
554,1.8521570565543448,-0.9487970982400934
555,1.2733579763811118,1.6097568745421813
556,-1.0418383443118189,-0.09594577397933517
557,0.1157598160346465,-0.09594577397933517
558,-1.0418383443118189,-0.9487970982400934
559,-0.4630392641385862,-0.09594577397933517
560,1.8521570565543448,-0.09594577397933517
561,-1.0418383443118189,-0.09594577397933517
562,0.6945588962078791,-0.09594577397933517
563,0.1157598160346465,-0.9487970982400934
564,-0.4630392641385862,1.6097568745421813
565,-1.0418383443118189,-0.9487970982400934
566,-1.0418383443118189,-0.09594577397933517
567,0.1157598160346465,-0.09594577397933517
568,-1.0418383443118189,-0.9487970982400934
569,-1.0418383443118189,-0.9487970982400934
570,-1.0418383443118189,-0.09594577397933517
571,-1.0418383443118189,1.6097568745421813
572,-1.0418383443118189,-1.801648422500852
573,1.2733579763811118,1.6097568745421813
574,-0.4630392641385862,-0.09594577397933517
575,-0.4630392641385862,-0.09594577397933517
576,1.2733579763811118,-0.09594577397933517
577,-1.0418383443118189,-0.09594577397933517
578,1.8521570565543448,-0.09594577397933517
579,0.6945588962078791,1.6097568745421813
580,,
581,,
582,,
583,,
584,,
585,,
586,,
587,,
588,,
589,,
590,,
591,,
592,,
593,,
594,,
595,,
596,,
597,,
598,,
599,,
600,-0.3356951004169804,0.5340517461872342
601,0.6066069358412102,1.1274425752841608
602,-0.8068461185460756,0.5340517461872342
603,-0.8068461185460756,-0.05933908290969245
604,0.6066069358412102,0.5340517461872342
605,-0.3356951004169804,-0.05933908290969245
606,-0.8068461185460756,-0.05933908290969245
607,-0.8068461185460756,0.5340517461872342
608,2.020059990228496,-2.432902399297399
609,1.5489089720994007,1.1274425752841608
610,1.5489089720994007,0.5340517461872342
611,-0.3356951004169804,0.5340517461872342
612,2.020059990228496,-0.6527299120066191
613,0.6066069358412102,-0.6527299120066191
614,-0.8068461185460756,-0.05933908290969245
615,1.5489089720994007,-0.6527299120066191
616,-0.8068461185460756,-0.6527299120066191
617,1.0777579539703055,0.5340517461872342
618,-0.3356951004169804,0.5340517461872342
619,-0.8068461185460756,-2.432902399297399
620,0.6066069358412102,1.1274425752841608
621,-0.8068461185460756,1.1274425752841608
622,-0.8068461185460756,1.1274425752841608
623,-0.8068461185460756,1.1274425752841608
624,-0.8068461185460756,0.5340517461872342
625,-0.3356951004169804,-0.6527299120066191
626,-0.8068461185460756,1.1274425752841608
627,-0.8068461185460756,1.1274425752841608
628,2.020059990228496,-0.6527299120066191
629,0.6066069358412102,-0.6527299120066191
630,-0.8068461185460756,1.1274425752841608
631,1.5489089720994007,0.5340517461872342
632,0.6066069358412102,0.5340517461872342
633,2.020059990228496,-2.432902399297399
634,-0.8068461185460756,-0.6527299120066191
635,-0.8068461185460756,1.1274425752841608
636,-0.8068461185460756,-1.2461207411035458
637,-0.8068461185460756,-0.6527299120066191
638,1.0777579539703055,0.5340517461872342
639,-0.8068461185460756,-1.2461207411035458
640,2.020059990228496,-0.6527299120066191
641,-0.8068461185460756,1.1274425752841608
642,-0.8068461185460756,0.5340517461872342
643,-0.8068461185460756,-1.8395115702004723
644,-0.3356951004169804,0.5340517461872342
645,1.0777579539703055,-0.6527299120066191
646,-0.8068461185460756,-0.6527299120066191
647,-0.8068461185460756,-0.6527299120066191
648,-0.3356951004169804,-0.05933908290969245
649,-0.8068461185460756,-0.6527299120066191
650,-0.3356951004169804,1.1274425752841608
651,0.6066069358412102,1.1274425752841608
652,2.020059990228496,0.5340517461872342
653,-0.8068461185460756,1.1274425752841608
654,-0.8068461185460756,1.1274425752841608
655,-0.8068461185460756,1.1274425752841608
656,-0.8068461185460756,-0.05933908290969245
657,0.6066069358412102,-0.05933908290969245
658,2.020059990228496,-1.8395115702004723
659,-0.3356951004169804,0.5340517461872342
660,-0.3356951004169804,1.1274425752841608
661,-0.8068461185460756,-1.8395115702004723
662,-0.8068461185460756,1.1274425752841608
663,-0.3356951004169804,-0.6527299120066191
664,-0.3356951004169804,-1.8395115702004723
665,-0.8068461185460756,-0.6527299120066191
666,-0.8068461185460756,0.5340517461872342
667,-0.8068461185460756,1.1274425752841608
668,1.0777579539703055,-0.6527299120066191
669,-0.8068461185460756,-1.2461207411035458
670,-0.8068461185460756,1.1274425752841608
671,2.020059990228496,-0.6527299120066191
672,0.6066069358412102,-0.6527299120066191
673,1.0777579539703055,-0.6527299120066191
674,-0.8068461185460756,0.5340517461872342
675,0.6066069358412102,1.1274425752841608
676,-0.8068461185460756,-1.2461207411035458
677,1.0777579539703055,-0.6527299120066191
678,-0.8068461185460756,-0.6527299120066191
679,0.6066069358412102,1.1274425752841608
680,,
681,,
682,,
683,,
684,,
685,,
686,,
687,,
688,,
689,,
690,,
691,,
692,,
693,,
694,,
695,,
696,,
697,,
698,,
699,,
700,-0.9397048670830463,-0.16012815380508713
701,-0.9397048670830463,-0.16012815380508713
702,0.5945071608076415,-0.16012815380508713
703,0.5945071608076415,-0.16012815380508713
704,0.5945071608076415,-0.16012815380508713
705,0.5945071608076415,-0.16012815380508713
706,2.1287191886983297,-0.16012815380508713
707,-0.17259885313770248,-0.16012815380508713
708,-0.17259885313770248,-0.16012815380508713
709,-0.9397048670830463,-0.16012815380508713
710,-0.9397048670830463,-0.16012815380508713
711,0.5945071608076415,-0.16012815380508713
712,-0.17259885313770248,-0.16012815380508713
713,-0.9397048670830463,-0.16012815380508713
714,-0.9397048670830463,-0.16012815380508713
715,-0.9397048670830463,-0.16012815380508713
716,-0.17259885313770248,-0.16012815380508713
717,-0.17259885313770248,-0.16012815380508713
718,-0.9397048670830463,-0.16012815380508713
719,-0.17259885313770248,-0.16012815380508713
720,-0.17259885313770248,-0.16012815380508713
721,2.8958252026436737,-0.16012815380508713
722,-0.17259885313770248,-0.16012815380508713
723,-0.9397048670830463,-0.16012815380508713
724,-0.17259885313770248,-0.16012815380508713
725,1.3616131747529856,-0.16012815380508713
726,-0.17259885313770248,-0.16012815380508713
727,0.5945071608076415,-0.16012815380508713
728,-0.9397048670830463,-0.16012815380508713
729,-0.17259885313770248,-0.16012815380508713
730,2.1287191886983297,-0.16012815380508713
731,-0.17259885313770248,-0.16012815380508713
732,-0.17259885313770248,-0.16012815380508713
733,2.8958252026436737,-0.16012815380508713
734,-0.9397048670830463,-0.16012815380508713
735,-0.9397048670830463,-0.16012815380508713
736,-0.9397048670830463,-0.16012815380508713
737,-0.17259885313770248,-0.16012815380508713
738,0.5945071608076415,-0.16012815380508713
739,-0.17259885313770248,-0.16012815380508713
740,0.5945071608076415,6.2449979983983965
741,-0.9397048670830463,-0.16012815380508713
742,-0.17259885313770248,-0.16012815380508713
743,-0.17259885313770248,6.2449979983983965
744,2.1287191886983297,-0.16012815380508713
745,-0.9397048670830463,-0.16012815380508713
746,-0.9397048670830463,-0.16012815380508713
747,-0.9397048670830463,-0.16012815380508713
748,0.5945071608076415,-0.16012815380508713
749,-0.9397048670830463,-0.16012815380508713
750,0.5945071608076415,-0.16012815380508713
751,-0.17259885313770248,-0.16012815380508713
752,-0.17259885313770248,-0.16012815380508713
753,-0.17259885313770248,-0.16012815380508713
754,0.5945071608076415,-0.16012815380508713
755,-0.9397048670830463,-0.16012815380508713
756,0.5945071608076415,-0.16012815380508713
757,2.1287191886983297,-0.16012815380508713
758,1.3616131747529856,-0.16012815380508713
759,-0.17259885313770248,-0.16012815380508713
760,-0.9397048670830463,-0.16012815380508713
761,-0.9397048670830463,-0.16012815380508713
762,3.662931216589018,-0.16012815380508713
763,-0.17259885313770248,-0.16012815380508713
764,-0.9397048670830463,-0.16012815380508713
765,-0.17259885313770248,-0.16012815380508713
766,-0.17259885313770248,-0.16012815380508713
767,0.5945071608076415,-0.16012815380508713
768,-0.17259885313770248,-0.16012815380508713
769,-0.17259885313770248,-0.16012815380508713
770,-0.17259885313770248,-0.16012815380508713
771,-0.9397048670830463,-0.16012815380508713
772,-0.17259885313770248,-0.16012815380508713
773,-0.9397048670830463,-0.16012815380508713
774,-0.17259885313770248,-0.16012815380508713
775,-0.17259885313770248,-0.16012815380508713
776,-0.9397048670830463,-0.16012815380508713
777,-0.17259885313770248,-0.16012815380508713
