,currentStim,nbofobs,accfam,countguess,countmem,accfamstd,acc,accstd,accmem,accmemstd,confidence,confstd,curiosity,curstd,aha,ahastd,percguess,percmemguess,width,height,wxh,condition
24,../img/tt/080tt.jpg,117,0.9401709401709402,95,108,0.23818995211002797,0.23076923076923078,0.4231372033255835,0.8547008547008547,0.35391790556366826,1.452991452991453,1.3228478063979379,3.948717948717949,1.6652956341357585,3.9914529914529915,1.616166849186394,0.811965811965812,0.9230769230769231,400,400,160000,HAHA
25,../img/tt/081tt.jpg,103,0.9320388349514563,95,98,0.252909963143908,0.5048543689320388,0.5024213216674024,0.8446601941747572,0.3639996108971757,2.5242718446601944,1.862133818163594,3.7184466019417477,1.7400556432851615,2.8349514563106797,1.9708517486780852,0.9223300970873787,0.9514563106796117,400,400,160000,
26,../img/tt/082tt.jpg,106,0.7169811320754716,81,88,0.452605514793582,0.39622641509433965,0.491436093467161,0.6320754716981132,0.4845316186668014,2.1792452830188678,2.0180007542181833,3.7735849056603774,1.628806275527745,3.2169811320754715,2.074813666819641,0.7641509433962265,0.8301886792452831,400,400,160000,NAHA
27,../img/tt/084tt.jpg,102,0.7843137254901961,91,89,0.4133286990678387,0.45098039215686275,0.5000485319098449,0.7254901960784313,0.44847072920363085,3.156862745098039,1.9637562412463452,3.3137254901960786,1.652962489957108,2.735294117647059,1.7401858930416867,0.8921568627450981,0.8725490196078431,400,400,160000,
28,../img/tt/085tt.jpg,122,0.9262295081967213,94,100,0.26247495864455067,0.19672131147540983,0.39915912157365996,0.6065573770491803,0.4905280852976623,1.3770491803278688,1.4789312024883163,4.040983606557377,1.4281557256085693,3.2295081967213113,1.9361155848201572,0.7704918032786885,0.819672131147541,580,580,336400,
29,../img/tt/091tt.jpg,120,0.5666666666666667,82,67,0.4976133515281193,0.075,0.26449571488641793,0.3,0.46017899330842227,1.1083333333333334,1.3890074645928576,3.808333333333333,1.7359076444730734,3.225,1.889655608656702,0.6833333333333333,0.5583333333333333,450,337,151650,
30,../img/tt/094tt.jpg,118,0.6610169491525424,89,86,0.47538268854152843,0.2627118644067797,0.4419839905383688,0.4406779661016949,0.4985855700092703,1.7033898305084745,1.7409562262664848,3.9491525423728815,1.7630948780997333,2.9661016949152543,1.9738989287759248,0.7542372881355932,0.7288135593220338,400,400,160000,
31,../img/tt/096tt.jpg,126,0.9920634920634921,111,117,0.08908708063747478,0.5952380952380952,0.49280538030458115,0.9206349206349206,0.2713867971195239,3.246031746031746,2.057907706138477,3.2936507936507935,1.859322286501016,2.5317460317460316,1.9460175042851302,0.8809523809523809,0.9285714285714286,400,400,160000,
32,../img/tt/098tt.jpg,117,0.3504273504273504,57,54,0.47915585464294275,0.06837606837606838,0.2534756917712068,0.28205128205128205,0.4519336586604706,0.717948717948718,1.1359801619667322,3.871794871794872,1.7885577966737445,2.735042735042735,1.984392386779816,0.48717948717948717,0.46153846153846156,469,418,196042,LAHA
33,../img/tt/1002tt.jpg,98,0.7244897959183674,81,82,0.44906804400026723,0.30612244897959184,0.46325080079725883,0.6428571428571429,0.48162097430095174,2.1122448979591835,1.866043021466384,3.5918367346938775,1.704068719234575,3.1020408163265305,2.0633762539408953,0.826530612244898,0.8367346938775511,640,427,273280,
34,../img/tt/1004tt.jpg,114,0.49122807017543857,83,77,0.5021302238294052,0.06140350877192982,0.24112889804895896,0.24561403508771928,0.4323511255108245,1.6228070175438596,1.5875084885965953,4.043859649122807,1.5706959782954508,3.43859649122807,1.7601040180409404,0.7280701754385965,0.6754385964912281,640,398,254720,
35,../img/tt/1006tt.jpg,99,0.7272727272727273,83,81,0.44762825817179436,0.2727272727272727,0.44762825817179436,0.5656565656565656,0.49819298288539576,1.8888888888888888,1.683587574253684,3.8282828282828283,1.7204674497712913,3.101010101010101,2.0726348679435302,0.8383838383838383,0.8181818181818182,640,425,272000,
36,../img/tt/1012tt.jpg,116,0.7155172413793104,75,84,0.4531250807785691,0.19827586206896552,0.4004308024942723,0.6293103448275862,0.4850848856920164,1.2586206896551724,1.4271935955645225,4.0,1.6628942814575884,3.7586206896551726,1.8397574965676624,0.646551724137931,0.7241379310344828,640,427,273280,
37,../img/tt/1024tt.jpg,121,0.8016528925619835,88,111,0.4004130099190043,0.2644628099173554,0.4428806280350329,0.8016528925619835,0.4004130099190043,1.9586776859504131,1.8991080986210171,3.8925619834710745,1.6268663789248436,3.12396694214876,2.0230762381988323,0.7272727272727273,0.9173553719008265,640,428,273920,
38,../img/tt/1027tt.jpg,109,0.8807339449541285,102,105,0.3255983279316493,0.6330275229357798,0.4842051611913724,0.8899082568807339,0.31444982939885724,2.889908256880734,1.9452670460361365,3.5596330275229358,1.6579281618967068,2.596330275229358,1.9154308385623493,0.9357798165137615,0.963302752293578,640,426,272640,
39,../img/tt/1033tt.jpg,133,0.849624060150376,113,112,0.3587909115412518,0.14285714285714285,0.3512500866571045,0.5714285714285714,0.4967426363352021,2.0150375939849625,1.7055389373326555,4.052631578947368,1.59219587968888,3.781954887218045,1.8271452558097856,0.849624060150376,0.8421052631578947,640,426,272640,HAHA
40,../img/tt/1037tt.jpg,59,0.4576271186440678,45,38,0.5024777880939232,0.22033898305084745,0.4180330217186483,0.3728813559322034,0.4877218358133704,1.6610169491525424,1.7773495328091033,4.016949152542373,1.6451760771893582,3.169491525423729,2.1508021147925045,0.7627118644067796,0.6440677966101694,640,459,293760,LAHA
41,../img/tt/1040tt.jpg,121,0.5619834710743802,74,79,0.4982061484879373,0.05785123966942149,0.23443267196777504,0.256198347107438,0.4383477618633162,1.2892561983471074,1.5886997646341992,4.132231404958677,1.642874253457086,4.24793388429752,1.6895807751014111,0.6115702479338843,0.6528925619834711,640,424,271360,HAHA
42,../img/tt/1043tt.jpg,112,0.7767857142857143,70,78,0.4182723245108832,0.09821428571428571,0.29894171984878903,0.44642857142857145,0.499356084729624,1.0803571428571428,1.3365168718640812,4.223214285714286,1.6963650668869716,3.1785714285714284,1.9783252800717364,0.625,0.6964285714285714,640,427,273280,LAHA
43,../img/tt/1044tt.jpg,119,0.6974789915966386,75,78,0.46129188246282093,0.13445378151260504,0.34258166780628374,0.4957983193277311,0.5020964452534338,1.2521008403361344,1.5849850953421973,4.084033613445378,1.7053248208547462,3.6470588235294117,1.9379713108287269,0.6302521008403361,0.6554621848739496,375,500,187500,
44,../img/tt/1046tt.jpg,126,0.8174603174603174,85,103,0.38783076001356365,0.07142857142857142,0.25856748221140036,0.6746031746031746,0.470393283614723,1.119047619047619,1.2496856747655734,3.888888888888889,1.7718791029738898,3.0476190476190474,1.7971405859626803,0.6746031746031746,0.8174603174603174,640,480,307200,LAHA
45,../img/tt/1048tt.jpg,109,0.5688073394495413,75,66,0.4975304285699932,0.0,0.0,0.25688073394495414,0.4389311454644289,1.238532110091743,1.3669314280723768,3.9174311926605503,1.6784496835261766,3.403669724770642,2.0189806102890318,0.6880733944954128,0.6055045871559633,640,360,230400,
46,../img/tt/1049tt.jpg,78,0.47435897435897434,52,42,0.5025741264537527,0.07692307692307693,0.2681940937606045,0.20512820512820512,0.40640886452950936,1.0769230769230769,1.3169152342750594,3.91025641025641,1.6529069036401398,3.282051282051282,1.9399922070899576,0.6666666666666666,0.5384615384615384,640,428,273920,
47,../img/tt/1053tt.jpg,107,0.7570093457943925,93,95,0.43090780643622734,0.4953271028037383,0.5023310149673529,0.7476635514018691,0.43639729916163605,2.607476635514019,1.9021190236442433,3.7009345794392523,1.7762317186452008,2.9065420560747666,1.9930668047782394,0.8691588785046729,0.8878504672897196,640,400,256000,
48,../img/tt/1055tt.jpg,103,0.9320388349514563,85,86,0.25290996314390796,0.009708737864077669,0.09853292781642932,0.5533980582524272,0.499571489708456,1.3689320388349515,1.1798162972836064,4.0,1.6026938107387803,3.4757281553398056,1.6618242999208275,0.8252427184466019,0.8349514563106796,640,427,273280,
49,../img/tt/105tt.jpg,122,1.0,90,121,0.0,0.319672131147541,0.4682726027183074,0.9344262295081968,0.2485563247617214,1.9344262295081966,2.0153858803164852,3.9672131147540983,1.8892231392583638,3.0327868852459017,2.1317529597679643,0.7377049180327869,0.9918032786885246,430,364,156520,
50,../img/tt/1061tt.jpg,108,0.9074074074074074,94,97,0.2912120028412688,0.0,0.0,0.4537037037037037,0.5001730403235747,1.9444444444444444,1.4197099436108558,3.8333333333333335,1.5254844488680697,3.2314814814814814,1.688922022410952,0.8703703703703703,0.8981481481481481,640,480,307200,
51,../img/tt/1063tt.jpg,101,0.6831683168316832,90,90,0.46756161239577687,0.504950495049505,0.5024691508189856,0.6831683168316832,0.46756161239577687,2.366336633663366,1.5857034544783444,4.069306930693069,1.5248437673583106,3.366336633663366,1.8906230310520797,0.8910891089108911,0.8910891089108911,500,333,166500,NAHA
52,../img/tt/1066tt.jpg,106,0.9811320754716981,99,103,0.1367049011885994,0.6415094339622641,0.48183536499282803,0.9433962264150944,0.2321817301062861,3.358490566037736,1.8215047638345765,3.311320754716981,1.67538599701493,2.3962264150943398,2.0268636117481935,0.9339622641509434,0.9716981132075472,640,427,273280,
53,../img/tt/1069tt.jpg,118,0.7288135593220338,92,94,0.4464679418081846,0.2288135593220339,0.4218602869374117,0.4576271186440678,0.5003258390700999,2.1186440677966103,1.948786567560614,3.847457627118644,1.762026410369256,3.152542372881356,1.9198785513764525,0.7796610169491526,0.7966101694915254,640,494,316160,LAHA
54,../img/tt/1070tt.jpg,115,0.9478260869565217,104,109,0.22335080820097217,0.30434782608695654,0.46214437334604436,0.8869565217391304,0.31803170401663644,2.4434782608695653,1.6972180764665066,3.982608695652174,1.5671104748149056,3.0956521739130434,1.8014317553501242,0.9043478260869565,0.9478260869565217,500,380,190000,
55,../img/tt/1072tt.jpg,74,0.7972972972972973,54,59,0.4047569786593151,0.08108108108108109,0.2748228199711542,0.5135135135135135,0.5032291137352587,1.3918918918918919,1.5333513083203991,4.243243243243243,1.506250091214101,3.810810810810811,1.6190279146372606,0.7297297297297297,0.7972972972972973,640,480,307200,HAHA
56,../img/tt/1078tt.jpg,102,0.9019607843137255,94,93,0.29883615569715466,0.24509803921568626,0.4322695004117411,0.7156862745098039,0.4533145473285041,2.823529411764706,1.708521245305728,3.5294117647058822,1.6810291658665186,3.372549019607843,1.779540315698706,0.9215686274509803,0.9117647058823529,640,427,273280,
57,../img/tt/1080tt.jpg,93,0.5483870967741935,54,53,0.5003505082799905,0.053763440860215055,0.22677279367959727,0.3333333333333333,0.4739595775584879,1.096774193548387,1.4526176980603305,3.956989247311828,1.8351281112406659,3.4193548387096775,2.163544699376271,0.5806451612903226,0.5698924731182796,640,427,273280,
58,../img/tt/1084tt.jpg,122,0.9098360655737705,104,112,0.28759758273952074,0.2786885245901639,0.4502028024549615,0.860655737704918,0.3477334823091857,1.9754098360655739,1.727096233825489,3.877049180327869,1.5079835414213476,3.0901639344262297,1.8136493431326657,0.8524590163934426,0.9180327868852459,640,427,273280,
59,../img/tt/1086tt.jpg,64,0.84375,49,59,0.3659625273556999,0.34375,0.47871355387816905,0.84375,0.36596252735569995,2.140625,1.80710403685012,4.09375,1.5808250809333515,3.390625,1.8310998299660202,0.765625,0.921875,500,375,187500,NAHA
60,../img/tt/1087tt.jpg,96,0.9270833333333334,79,90,0.26136450315368365,0.22916666666666666,0.4225029845217955,0.6666666666666666,0.4738791022072738,2.1875,1.7729695577283835,4.114583333333333,1.5208708839392104,3.3541666666666665,1.7470526558910986,0.8229166666666666,0.9375,640,480,307200,
61,../img/tt/1089tt.jpg,105,0.7904761904761904,90,90,0.40892067350051803,0.38095238095238093,0.4879500364742665,0.6761904761904762,0.4701725970984177,2.638095238095238,1.9617682835989572,3.742857142857143,1.6468417993504756,3.2285714285714286,2.0108223674423833,0.8571428571428571,0.8571428571428571,640,480,307200,NAHA
62,../img/tt/108tt.jpg,102,0.5392156862745098,62,63,0.5009213022408144,0.08823529411764706,0.28503747109829375,0.39215686274509803,0.49064239049278646,0.9411764705882353,1.1416813154184222,4.215686274509804,1.532663836350062,3.480392156862745,1.9022154470686512,0.6078431372549019,0.6176470588235294,600,455,273000,
63,../img/tt/1091tt.jpg,89,0.9775280898876404,83,89,0.1490521636791844,0.7415730337078652,0.44025018423516993,0.9550561797752809,0.20835461246451933,3.640449438202247,1.9785623282118256,3.2808988764044944,1.8089974875915007,2.4719101123595504,2.153696017845355,0.9325842696629213,1.0,640,427,273280,
64,../img/tt/1096tt.jpg,106,0.9056603773584906,87,90,0.293689239285741,0.1320754716981132,0.3401812317577964,0.6792452830188679,0.4689841059611772,1.9150943396226414,1.556050706287904,4.10377358490566,1.2793543407517554,3.3962264150943398,1.8448344629985174,0.8207547169811321,0.8490566037735849,640,480,307200,
65,../img/tt/1097tt.jpg,121,0.9090909090909091,118,116,0.28867513459481287,0.2396694214876033,0.4286566883577453,0.6942148760330579,0.4626549327272535,3.1487603305785123,1.7448073295008506,3.84297520661157,1.678333818914908,3.487603305785124,1.9197035469022243,0.9752066115702479,0.9586776859504132,640,480,307200,
66,../img/tt/1101tt.jpg,116,0.9396551724137931,115,114,0.23915769232684206,0.28448275862068967,0.45312508077856894,0.7586206896551724,0.42977627456260503,2.9051724137931036,1.554675687001673,3.7672413793103448,1.4999000466447878,3.2758620689655173,1.722415931672475,0.9913793103448276,0.9827586206896551,640,427,273280,NAHA
67,../img/tt/1102tt.jpg,117,0.452991452991453,81,70,0.4999263134621303,0.0,0.0,0.20512820512820512,0.405532037478854,1.0683760683760684,1.4307370642464492,3.8205128205128207,1.6484861635147976,3.735042735042735,1.7974750604627476,0.6923076923076923,0.5982905982905983,640,426,272640,
68,../img/tt/1107tt.jpg,112,0.625,83,78,0.4862987625796374,0.35714285714285715,0.4813109511118893,0.5357142857142857,0.5009643210501631,2.0535714285714284,2.0082679809079966,3.9375,1.6179246521949595,3.3214285714285716,2.0366652027285066,0.7410714285714286,0.6964285714285714,640,426,272640,NAHA
69,../img/tt/1116tt.jpg,112,0.9196428571428571,100,100,0.27306709260845957,0.13392857142857142,0.3421062401311609,0.7053571428571429,0.45793096881601275,1.8214285714285714,1.3963548796086724,3.9732142857142856,1.4107682491348648,3.1875,1.7784052477501366,0.8928571428571429,0.8928571428571429,640,427,273280,LAHA
70,../img/tt/1118tt.jpg,111,0.5675675675675675,77,65,0.497660373815163,0.05405405405405406,0.22714984392918167,0.3783783783783784,0.48718213980649716,1.1441441441441442,1.3201022470513197,4.054054054054054,1.5126006373001062,3.4864864864864864,2.0309642352379633,0.6936936936936937,0.5855855855855856,640,427,273280,
71,../img/tt/111tt.jpg,123,1.0,100,119,0.0,0.2601626016260163,0.44051754908166124,0.9105691056910569,0.2865318361649869,2.3577235772357725,2.135300805395232,3.5284552845528454,1.9346927711876583,3.4146341463414633,2.2247741799875382,0.8130081300813008,0.967479674796748,400,400,160000,NAHA
72,../img/tt/1122tt.jpg,119,0.9327731092436975,114,112,0.2514733681008378,0.37815126050420167,0.4869760833346162,0.7226890756302521,0.44956419099923794,2.8739495798319328,1.815911882096144,3.6050420168067228,1.6985461749358237,2.9327731092436973,1.880908058904108,0.957983193277311,0.9411764705882353,640,427,273280,
73,../img/tt/1123tt.jpg,119,0.9411764705882353,112,111,0.23628902321631962,0.12605042016806722,0.3333095941791294,0.24369747899159663,0.4311275432547922,2.764705882352941,1.555231098163202,3.6050420168067228,1.5688627393210013,3.226890756302521,1.5373153729021536,0.9411764705882353,0.9327731092436975,640,417,266880,
74,../img/tt/1125tt.jpg,100,0.42,68,67,0.4960449637488582,0.04,0.19694638556693236,0.28,0.451260859854213,1.45,1.5398740601789878,3.96,1.6200760675494421,3.51,1.8667478337331675,0.68,0.67,429,285,122265,
75,../img/tt/1126tt.jpg,104,0.9326923076923077,76,92,0.2517674638681178,0.3557692307692308,0.48106413658688185,0.7980769230769231,0.40337911754575734,2.0865384615384617,1.990806915113475,4.009615384615385,1.698058241752142,3.3173076923076925,1.9817831682011773,0.7307692307692307,0.8846153846153846,519,389,201891,NAHA
76,../img/tt/1127tt.jpg,110,0.9181818181818182,100,97,0.2753419286052163,0.06363636363636363,0.24522121551186035,0.5818181818181818,0.4955178586996051,2.418181818181818,1.5819034996595704,3.790909090909091,1.4595176691366576,3.727272727272727,1.7021793419300475,0.9090909090909091,0.8818181818181818,734,489,358926,
77,../img/tt/1128tt.jpg,117,0.8376068376068376,89,98,0.37039738579142256,0.008547008547008548,0.09245003270420483,0.3247863247863248,0.47030913951137293,1.8547008547008548,1.6255765940702145,4.05982905982906,1.493033236867025,3.641025641025641,1.9094210101924765,0.7606837606837606,0.8376068376068376,673,449,302177,
78,../img/tt/112tt.jpg,115,0.9652173913043478,91,104,0.1840306411657359,0.16521739130434782,0.3730019232961255,0.8608695652173913,0.34759717868101614,2.0521739130434784,1.9369150651200324,3.765217391304348,1.8031669741144314,3.652173913043478,2.047863577645453,0.7913043478260869,0.9043478260869565,400,400,160000,
79,../img/tt/1130tt.jpg,111,0.8288288288288288,101,105,0.3783666781857821,0.5135135135135135,0.5020841085798794,0.8108108108108109,0.3934350706166836,3.1531531531531534,1.9173760393649644,3.099099099099099,1.8827202512947978,2.810810810810811,2.0159072557739517,0.9099099099099099,0.9459459459459459,551,367,202217,
80,../img/tt/1142tt.jpg,109,0.926605504587156,102,105,0.2619874897475713,0.21100917431192662,0.40990953146898973,0.6238532110091743,0.48665507645422534,3.1376146788990824,1.6967719346750918,3.4862385321100917,1.602166813453318,3.311926605504587,1.7357741772947797,0.9357798165137615,0.963302752293578,413,474,195762,
81,../img/tt/1143tt.jpg,120,0.9,92,109,0.3012578671520604,0.4,0.49195203701447265,0.775,0.41933320418785575,2.2416666666666667,1.9532168395774607,3.625,1.7919638539271694,2.7666666666666666,1.9649591409925822,0.7666666666666667,0.9083333333333333,489,326,159414,
82,../img/tt/1146tt.jpg,119,0.865546218487395,100,97,0.34258166780628363,0.12605042016806722,0.33330959417912925,0.5294117647058824,0.5012447119086155,1.9327731092436975,1.5983629996320594,4.084033613445378,1.458928280510773,3.3781512605042017,1.9527971968897848,0.8403361344537815,0.8151260504201681,551,367,202217,
83,../img/tt/1148tt.jpg,123,0.6666666666666666,95,99,0.473332563687514,0.04878048780487805,0.2162898228881932,0.5040650406504065,0.5020284058947295,1.886178861788618,1.6556077188047615,4.048780487804878,1.603549641083628,4.1138211382113825,1.5587050743260704,0.7723577235772358,0.8048780487804879,600,337,202200,HAHA
84,../img/tt/1151tt.jpg,107,0.6822429906542056,65,67,0.4677955294566749,0.07476635514018691,0.2642516874667833,0.2803738317757009,0.45129567188231184,0.8037383177570093,1.059006764427312,4.4953271028037385,1.4690121939441554,3.4766355140186915,1.8137098142825845,0.6074766355140186,0.6261682242990654,624,468,292032,
85,../img/tt/1154tt.jpg,125,0.72,90,98,0.4508057302781464,0.296,0.4583279569577142,0.648,0.4795158848995179,1.512,1.5219681654930213,4.04,1.5780755940845042,3.4,1.896516330946925,0.72,0.784,624,468,292032,NAHA
86,../img/tt/1156tt.jpg,114,0.8508771929824561,90,100,0.35778215897462873,0.15789473684210525,0.3662521827757252,0.34210526315789475,0.4765091975715518,2.1315789473684212,1.8932257339136467,3.587719298245614,1.7889107948731438,3.456140350877193,1.8248062129005875,0.7894736842105263,0.8771929824561403,734,489,358926,
87,../img/tt/1159tt.jpg,118,0.8559322033898306,97,105,0.3526559478961847,0.2033898305084746,0.40423658203417434,0.7288135593220338,0.4464679418081846,1.8389830508474576,1.5301546705969264,3.9152542372881354,1.550165533958938,3.2711864406779663,1.8520536854615384,0.8220338983050848,0.8898305084745762,462,462,213444,
88,../img/tt/1161tt.jpg,91,0.7802197802197802,73,76,0.41639185076340457,0.3626373626373626,0.483424899751382,0.6813186813186813,0.4685467100898474,1.8681318681318682,1.5720389534952597,4.010989010989011,1.6431305182114717,3.5714285714285716,1.7835224643811978,0.8021978021978022,0.8351648351648352,624,468,292032,NAHA
89,../img/tt/1171tt.jpg,109,0.7706422018348624,72,64,0.4223616916493312,0.03669724770642202,0.18888589072394202,0.29357798165137616,0.4575043471474905,1.0275229357798166,1.1663389666461579,4.009174311926605,1.6414504248108712,3.467889908256881,1.9272356298472608,0.6605504587155964,0.5871559633027523,290,435,126150,
90,../img/tt/1173tt.jpg,104,1.0,103,100,0.0,0.0,0.0,0.20192307692307693,0.4033791175457575,3.2596153846153846,1.4942946013049672,3.548076923076923,1.642161774916304,3.1153846153846154,1.6328407095224065,0.9903846153846154,0.9615384615384616,325,490,159250,LAHA
