,currentStim,nbofobs,accfam,countguess,countmem,accfamstd,acc,accstd,accmem,accmemstd,confidence,confstd,curiosity,curstd,aha,aha_z,ahastd,percguess,percmemguess,width,height,wxh,propcertainty,sementropy,imgName,entropyMooney,entropyGrayscale,structSim,selfSimilarityMooney,selfSimilarityGrayscale,PHOGcomplexityMooney,PHOGcomplexityGrayscale,anisotropyMooney,anisotropyGrayscale,edgeEntropyMooney,edgeEntropyGrayscale,mooneyname,memcatname,image_file,category,subcategory,current_height,current_width,source,searched_label,resize_factor,H,FA,n_resp,memorability_wo_fa_correction,memorability_w_fa_correction
10,../img/tt/040tt.jpg,109,0.5596330275229358,81,77,0.49872416224822486,0.05504587155963303,0.22912322357199058,0.46788990825688076,0.5012725905032174,1.5963302752293578,1.656185186321185,4.2110091743119265,1.5639065195103272,3.743119266055046,0.29210840850260955,2.0700852984964913,0.7431192660550459,0.7064220183486238,388,600,232800,-3.0556139571953884,3.0556139571953884,40,2.01168307246451,7.15244619662258,0.131015817142248,0.38341,0.40178,5.2716,4.694,0.0012915,0.00055101,0.156213392456084,0.361983950253811,,,,,,,,,,,,,,,
11,../img/tt/044tt.jpg,106,0.8113207547169812,84,83,0.39311230788765483,0.0660377358490566,0.24952785604696764,0.5660377358490566,0.497974333332233,1.8396226415094339,1.562274242450837,4.09433962264151,1.5707341437126203,4.0754716981132075,0.37673005193417247,1.9552036221205404,0.7924528301886793,0.7830188679245284,604,411,248244,-2.721513033533378,2.721513033533378,44,1.5299891185737198,7.04396876964679,0.125271328485971,0.46451000000000003,0.61674,6.1411,8.2073,0.0019725000000000003,0.0011994000000000002,0.182218987950757,0.42437519680715896,,,,,,,,,,,,,,,
12,../img/tt/046tt.jpg,61,0.639344262295082,45,49,0.4841758249935624,0.32786885245901637,0.47333256368751414,0.6721311475409836,0.473332563687514,2.0327868852459017,2.0733805979185624,3.7704918032786887,1.8201963504244152,3.0,-0.20443140968106874,1.8973665961010275,0.7377049180327869,0.8032786885245902,600,583,349800,-2.579034102233943,2.579034102233943,46,1.4510332927860201,7.315815156546509,0.302049472734409,0.43446,0.59022,3.2,5.3946,0.0015272999999999999,0.00044747,0.110162369331949,0.45304480147523607,,,,,,,,,,,,,,,
13,../img/tt/049tt.jpg,102,0.5490196078431373,76,63,0.5000485319098449,0.049019607843137254,0.21697519958623904,0.17647058823529413,0.38310262063612205,1.3627450980392157,1.3986500966280002,3.9411764705882355,1.6460184749980613,3.0686274509803924,-0.08009332946850475,1.8997644664931157,0.7450980392156863,0.6176470588235294,300,257,77100,-3.292175961790577,3.292175961790577,49,2.43022404083016,7.53064492295766,0.0745239697715032,0.58962,0.78186,13.952,20.537,0.0012843,0.00023626,0.301628075312453,0.702907274183936,,,,,,,,,,,,,,,
14,../img/tt/052tt.jpg,114,0.9736842105263158,98,104,0.1607794243313157,0.12280701754385964,0.32966464261046624,0.8771929824561403,0.3296646426104662,1.9912280701754386,1.4420708685780848,3.8157894736842106,1.5259744571197844,3.710526315789474,0.24534525291737802,1.7280798296176707,0.8596491228070176,0.9122807017543859,517,344,177848,-3.133384811054877,3.133384811054877,52,1.64300471629378,6.61603203222823,0.573015912228438,0.48839,0.47647,6.8392,8.5709,0.0014121,0.00058574,0.190728679263754,0.443611505414956,,,,,,,,,,,,,,,
15,../img/tt/053tt.jpg,105,0.9047619047619048,78,96,0.2949514146369483,0.3047619047619048,0.4625142310452878,0.7142857142857143,0.45392064950160194,1.6476190476190475,1.675507686441935,3.9047619047619047,1.678620138019787,3.447619047619048,0.15987590947069683,1.8396328667016917,0.7428571428571429,0.9142857142857143,640,480,307200,-2.747083018183947,2.747083018183947,53,1.64133398580112,7.72880414329151,0.261149172448942,0.4632,0.5876600000000001,4.9631,8.6269,0.0016098,0.00057962,0.149390703052137,0.5554529614914789,,,,,,,,,,,,,,,
16,../img/tt/055tt.jpg,123,0.7967479674796748,82,102,0.40406438363568253,0.3252032520325203,0.47036670311489265,0.7154471544715447,0.45304661221578213,1.6260162601626016,1.8878314994260599,3.7642276422764227,1.6989934378485962,3.008130081300813,-0.19060033575355537,1.888255049107811,0.6666666666666666,0.8292682926829268,286,318,90948,-2.5691078757706105,2.5691078757706105,55,2.06060745719261,7.65592536411604,0.19570879000702698,0.54271,0.72165,9.1708,11.300999999999998,0.0014298,0.00052005,0.21474848714285102,0.50866618064147,,,,,,,,,,,,,,,
17,../img/tt/056tt.jpg,123,0.5934959349593496,82,94,0.49318965816181315,0.06504065040650407,0.24760615866615587,0.34146341463414637,0.4761400175090207,1.5934959349593496,1.5932099692541724,3.9430894308943087,1.7192297789766686,3.138211382113821,-0.08880898617149333,1.843576367771026,0.6666666666666666,0.7642276422764228,276,300,82800,-2.610620507324446,2.610620507324446,56,1.978329966052,7.197752531200269,0.178991682124288,0.48736,0.53871,8.7851,9.5574,0.0014414999999999999,0.00042025,0.20943230376269698,0.567975295131775,,,,,,,,,,,,,,,
18,../img/tt/060tt.jpg,118,0.8305084745762712,91,92,0.37678543046584007,0.19491525423728814,0.39782473863662915,0.6610169491525424,0.4753826885415283,1.3305084745762712,1.274705159445631,3.788135593220339,1.7189327583158054,3.3728813559322033,0.0826998647291187,1.8200996035931258,0.7711864406779662,0.7796610169491526,600,450,270000,-3.200237214443113,3.200237214443113,60,2.64237585271991,7.81877360383717,0.23324406024856698,0.58748,0.74417,8.2158,8.0282,0.0010086000000000001,0.00059063,0.212315628313163,0.43790224135368294,,,,,,,,,,,,,,,
19,../img/tt/063tt.jpg,114,0.9912280701754386,100,111,0.0936585811581694,0.2807017543859649,0.451325911514035,0.8421052631578947,0.3662521827757252,2.587719298245614,1.8616359895740573,3.517543859649123,1.7408799328320101,3.192982456140351,-0.012051747305129958,2.051881040654946,0.8771929824561403,0.9736842105263158,300,265,79500,-2.4674555449901168,2.4674555449901168,63,2.3179532753331,6.9037672542931,0.39931452540205703,0.5383899999999999,0.64632,12.904000000000002,18.878,0.0015603,0.0012064999999999999,0.30190326454910804,0.5246785762433289,,,,,,,,,,,,,,,
20,../img/tt/064tt.jpg,118,0.7711864406779662,90,98,0.42186028693741157,0.3305084745762712,0.4724022034325301,0.6610169491525424,0.4753826885415282,1.9576271186440677,1.85543354436339,3.9745762711864407,1.5930504222965258,3.2288135593220337,-0.07360374920606881,1.9454571978155988,0.7627118644067796,0.8305084745762712,300,256,76800,-2.8002522875645273,2.8002522875645273,64,1.6143879748859298,6.9971404854712596,0.0427324378292919,0.37535,0.47213999999999995,8.5544,15.502,0.0016475,0.00052011,0.227101368804841,0.5537845142495661,,,,,,,,,,,,,,,
21,../img/tt/076tt.jpg,110,0.9727272727272728,104,107,0.16362246257329338,0.8363636363636363,0.3716383940247039,0.9090909090909091,0.28879549112895386,3.190909090909091,1.7425882602814484,3.1545454545454548,1.7303887437038379,1.7181818181818183,-0.8652506265452194,1.697984872485419,0.9454545454545454,0.9727272727272728,262,300,78600,-1.69072848361848,1.69072848361848,76,2.1286620129013203,7.55743541677675,0.32639953721683695,0.44795,0.59673,10.173,10.591,0.0015321,0.00066908,0.23359129784621105,0.442723830784503,,,,,,,,,,,,,,,
22,../img/tt/078tt.jpg,130,0.9615384615384616,108,123,0.19305163199975756,0.5692307692307692,0.4970995180332215,0.9076923076923077,0.2905795824534465,2.4076923076923076,1.9277498384062315,3.8461538461538463,1.5674080637037022,2.223076923076923,-0.6045996924208615,1.8729630159598052,0.8307692307692308,0.9461538461538461,438,640,280320,-2.5048798161081938,2.5048798161081938,78,2.02330756795708,7.47432126635869,0.205724907540042,0.6264,0.6703899999999999,8.2956,9.122,0.0012111,0.00030511,0.202104753546924,0.467580468124457,,,,,,,,,,,,,,,
23,../img/tt/079tt.jpg,100,0.84,87,90,0.3684529491774707,0.78,0.41633319989322654,0.9,0.30151134457776363,3.56,1.9349000966040557,3.26,1.8942763336648714,1.83,-0.8033528902870621,1.8697755496477662,0.87,0.9,600,481,288600,-0.9335481186292379,0.9335481186292379,79,2.2172466507732405,6.72558907950024,0.189657348814057,0.35596,0.53583,6.2459,10.363,0.0012350999999999998,0.00076083,0.17900520902624498,0.46123719673907704,,,,,,,,,,,,,,,
24,../img/tt/080tt.jpg,117,0.9401709401709402,95,108,0.23818995211002797,0.23076923076923078,0.4231372033255835,0.8547008547008547,0.35391790556366826,1.452991452991453,1.3228478063979379,3.948717948717949,1.6652956341357585,3.9914529914529915,0.4717322654612436,1.616166849186394,0.811965811965812,0.9230769230769231,400,400,160000,-2.893224555375051,2.893224555375051,80,1.43147088024769,7.544052878954529,0.12304640014602801,0.47236999999999996,0.5312100000000001,6.0323,8.6356,0.0013657,0.00046387,0.172444666903099,0.552947443361308,,,,,,,,,,,,,,,
25,../img/tt/081tt.jpg,103,0.9320388349514563,95,98,0.252909963143908,0.5048543689320388,0.5024213216674024,0.8446601941747572,0.3639996108971757,2.5242718446601944,1.862133818163594,3.7184466019417477,1.7400556432851615,2.8349514563106797,-0.24587924977597725,1.9708517486780852,0.9223300970873787,0.9514563106796117,400,400,160000,-2.8022016705253185,2.8022016705253185,81,1.4743577682541902,6.9397597309752905,0.17431487125279502,0.5099100000000001,0.6058399999999999,6.7374,8.9333,0.0013522,0.0005797999999999999,0.19692435774246697,0.373688981480245,,,,,,,,,,,,,,,
26,../img/tt/082tt.jpg,106,0.7169811320754716,81,88,0.452605514793582,0.39622641509433965,0.491436093467161,0.6320754716981132,0.4845316186668014,2.1792452830188678,2.0180007542181833,3.7735849056603774,1.628806275527745,3.2169811320754715,-0.03992016129994704,2.074813666819641,0.7641509433962265,0.8301886792452831,400,400,160000,-2.826830807520331,2.826830807520331,82,1.9486058622576001,7.6438796553477895,0.238706968988293,0.5582600000000001,0.53869,8.8521,7.7173,0.0014426999999999999,0.00068976,0.205368880094179,0.4232524757495129,,,,,,,,,,,,,,,
27,../img/tt/084tt.jpg,102,0.7843137254901961,91,89,0.4133286990678387,0.45098039215686275,0.5000485319098449,0.7254901960784313,0.44847072920363085,3.156862745098039,1.9637562412463452,3.3137254901960786,1.652962489957108,2.735294117647059,-0.2513424125361594,1.7401858930416867,0.8921568627450981,0.8725490196078431,400,400,160000,-2.300227216312508,2.300227216312508,84,2.31030319144556,7.73883127485708,0.149364229445398,0.63717,0.67077,12.484000000000002,18.434,0.0010102,0.00033475,0.278216565503493,0.635728102864648,,,,,,,,,,,,,,,
28,../img/tt/085tt.jpg,122,0.9262295081967213,94,100,0.26247495864455067,0.19672131147540983,0.39915912157365996,0.6065573770491803,0.4905280852976623,1.3770491803278688,1.4789312024883163,4.040983606557377,1.4281557256085693,3.2295081967213113,-0.011920002985649924,1.9361155848201572,0.7704918032786885,0.819672131147541,580,580,336400,-3.2300907291447802,3.2300907291447802,85,1.4947734913318202,6.9177685532354705,0.11889743246512299,0.54089,0.59647,5.0972,4.409,0.0013631,0.00053453,0.16065851076760299,0.36139234952089794,,,,,,,,,,,,,,,
29,../img/tt/091tt.jpg,120,0.5666666666666667,82,67,0.4976133515281193,0.075,0.26449571488641793,0.3,0.46017899330842227,1.1083333333333334,1.3890074645928576,3.808333333333333,1.7359076444730734,3.225,0.0010625077420183167,1.889655608656702,0.6833333333333333,0.5583333333333333,450,337,151650,-2.7218218126277405,2.7218218126277405,91,1.80532116277668,7.73846468061224,0.148505986147589,0.5281600000000001,0.83204,6.4364,15.7,0.0014034000000000002,0.00026733,0.18647606162557998,0.610920119036729,,,,,,,,,,,,,,,
30,../img/tt/094tt.jpg,118,0.6610169491525424,89,86,0.47538268854152843,0.2627118644067797,0.4419839905383688,0.4406779661016949,0.4985855700092703,1.7033898305084745,1.7409562262664848,3.9491525423728815,1.7630948780997333,2.9661016949152543,-0.18689330128191217,1.9738989287759248,0.7542372881355932,0.7288135593220338,400,400,160000,-2.5612141910516693,2.5612141910516693,94,2.15909889044789,6.84734704629128,0.206136792589294,0.59526,0.61783,10.185,6.0966,0.0011814,0.00037230000000000005,0.23403567078561302,0.580313406825455,,,,,,,,,,,,,,,
31,../img/tt/096tt.jpg,126,0.9920634920634921,111,117,0.08908708063747478,0.5952380952380952,0.49280538030458115,0.9206349206349206,0.2713867971195239,3.246031746031746,2.057907706138477,3.2936507936507935,1.859322286501016,2.5317460317460316,-0.4066552200427688,1.9460175042851302,0.8809523809523809,0.9285714285714286,400,400,160000,-1.529532230627304,1.529532230627304,96,2.0615932098752703,7.57450600325676,0.36527636383728707,0.56129,0.5164300000000001,8.7889,7.4118,0.001513,0.0010647999999999999,0.20848902181705803,0.391205644620106,,,,,,,,,,,,,,,
32,../img/tt/098tt.jpg,117,0.3504273504273504,57,54,0.47915585464294275,0.06837606837606838,0.2534756917712068,0.28205128205128205,0.4519336586604706,0.717948717948718,1.1359801619667322,3.871794871794872,1.7885577966737445,2.735042735042735,-0.19514561312435344,1.984392386779816,0.48717948717948717,0.46153846153846156,469,418,196042,-2.4041519427172893,2.4041519427172893,98,1.82926919466718,7.71270401386014,0.340827047447278,0.56296,0.67047,6.949,6.5176,0.0013519,0.00047271,0.19988103176153102,0.42266908919513596,,,,,,,,,,,,,,,
33,../img/tt/1002tt.jpg,98,0.7244897959183674,81,82,0.44906804400026723,0.30612244897959184,0.46325080079725883,0.6428571428571429,0.48162097430095174,2.1122448979591835,1.866043021466384,3.5918367346938775,1.704068719234575,3.1020408163265305,-0.08798369839957573,2.0633762539408953,0.826530612244898,0.8367346938775511,640,427,273280,-2.7923890333531802,2.7923890333531802,1002,1.65892042394131,7.228492209845999,0.225239188392581,0.55993,0.67424,6.8463,10.989,0.0012050000000000001,0.00035311,0.196216333570637,0.519246633687849,../img/tt/1002tt.jpg,000000005745.jpg,000000005745.jpg,animal,bear,427.0,640.0,coco,bear,1.0,64.0,4.0,81.0,0.790123456790123,0.7407407407407409
34,../img/tt/1004tt.jpg,114,0.49122807017543857,83,77,0.5021302238294052,0.06140350877192982,0.24112889804895896,0.24561403508771928,0.4323511255108245,1.6228070175438596,1.5875084885965953,4.043859649122807,1.5706959782954508,3.43859649122807,0.04770648531872144,1.7601040180409404,0.7280701754385965,0.6754385964912281,640,398,254720,-2.947255227094101,2.947255227094101,1004,1.8032278207205201,7.61802246562586,0.12611609831444098,0.5886100000000001,0.8236399999999999,8.7264,22.081999999999997,0.0011707,0.00018844,0.209626657393553,0.688180195069597,../img/tt/1004tt.jpg,000000021338.jpg,000000021338.jpg,animal,elephant,398.0,640.0,coco,elephant,1.0,73.0,9.0,95.0,0.768421052631579,0.673684210526316
35,../img/tt/1006tt.jpg,99,0.7272727272727273,83,81,0.44762825817179436,0.2727272727272727,0.44762825817179436,0.5656565656565656,0.49819298288539576,1.8888888888888888,1.683587574253684,3.8282828282828283,1.7204674497712913,3.101010101010101,-0.1683943797424521,2.0726348679435302,0.8383838383838383,0.8181818181818182,640,425,272000,-2.7611002296867206,2.7611002296867206,1006,2.2800472794873796,7.81631875249204,0.161253193535162,0.5869300000000001,0.66793,12.38,20.143,0.00099181,0.00039155,0.274327339155097,0.6778845244622069,../img/tt/1006tt.jpg,000000024189.jpg,000000024189.jpg,animal,sheep,425.0,640.0,coco,sheep,1.0,46.0,6.0,72.0,0.6388888888888891,0.555555555555556
36,../img/tt/1012tt.jpg,116,0.7155172413793104,75,84,0.4531250807785691,0.19827586206896552,0.4004308024942723,0.6293103448275862,0.4850848856920164,1.2586206896551724,1.4271935955645225,4.0,1.6628942814575884,3.7586206896551726,0.3348758444303657,1.8397574965676624,0.646551724137931,0.7241379310344828,640,427,273280,-2.786381071612784,2.786381071612784,1012,1.7357808294786499,7.53067774083369,0.28024421984962605,0.43083999999999995,0.56243,5.6826,10.642999999999999,0.0012910999999999999,0.00039724,0.174103006428771,0.5226488442406091,../img/tt/1012tt.jpg,000000062664.jpg,000000062664.jpg,animal,horse,427.0,640.0,coco,horse,1.0,84.0,0.0,96.0,0.875,0.875
37,../img/tt/1024tt.jpg,121,0.8016528925619835,88,111,0.4004130099190043,0.2644628099173554,0.4428806280350329,0.8016528925619835,0.4004130099190043,1.9586776859504131,1.8991080986210171,3.8925619834710745,1.6268663789248436,3.12396694214876,-0.06908351916062422,2.0230762381988323,0.7272727272727273,0.9173553719008265,640,428,273920,-2.8260111086540625,2.8260111086540625,1024,1.7836790174953898,7.26351179296055,0.14910578606112,0.5486800000000001,0.59323,6.6819,6.4815,0.0013167,0.00043066,0.193299519735375,0.564161762183513,../img/tt/1024tt.jpg,000000115635.jpg,000000115635.jpg,sports,tennis,428.0,640.0,coco,tennis racket,1.0,88.0,3.0,100.0,0.88,0.85
38,../img/tt/1027tt.jpg,109,0.8807339449541285,102,105,0.3255983279316493,0.6330275229357798,0.4842051611913724,0.8899082568807339,0.31444982939885724,2.889908256880734,1.9452670460361365,3.5596330275229358,1.6579281618967068,2.596330275229358,-0.38462155452692687,1.9154308385623493,0.9357798165137615,0.963302752293578,640,426,272640,-2.0868154226696483,2.0868154226696483,1027,1.96193988545757,7.77186489534417,0.242201350263309,0.62125,0.6684899999999999,8.0162,8.037,0.0011611,0.00050444,0.194516921869447,0.45863243680885396,../img/tt/1027tt.jpg,000000130221.jpg,000000130221.jpg,animal,cow,426.0,640.0,coco,cow,1.0,95.0,5.0,110.0,0.8636363636363641,0.818181818181818
39,../img/tt/1033tt.jpg,133,0.849624060150376,113,112,0.3587909115412518,0.14285714285714285,0.3512500866571045,0.5714285714285714,0.4967426363352021,2.0150375939849625,1.7055389373326555,4.052631578947368,1.59219587968888,3.781954887218045,0.2685891124607315,1.8271452558097856,0.849624060150376,0.8421052631578947,640,426,272640,-3.4614374270663384,3.4614374270663384,1033,1.5611693066856998,7.23232539013726,0.4171572130971599,0.37897,0.40231,4.8658,5.3217,0.0021094,0.0013887,0.14784285664767802,0.262127195486419,../img/tt/1033tt.jpg,000000150477.jpg,000000150477.jpg,sports,baseball,426.0,640.0,coco,baseball glove,1.0,76.0,11.0,104.0,0.7307692307692311,0.625
40,../img/tt/1037tt.jpg,59,0.4576271186440678,45,38,0.5024777880939232,0.22033898305084745,0.4180330217186483,0.3728813559322034,0.4877218358133704,1.6610169491525424,1.7773495328091033,4.016949152542373,1.6451760771893582,3.169491525423729,0.05872977270667888,2.1508021147925045,0.7627118644067796,0.6440677966101694,640,459,293760,-2.7934180417706247,2.7934180417706247,1037,2.08970574999281,7.710436628886041,0.20011976420294897,0.59883,0.6126199999999999,10.048,9.0785,0.0011378,0.00046791,0.233761481180555,0.490515456824737,../img/tt/1037tt.jpg,000000162735.jpg,000000162735.jpg,animal,dog,459.0,640.0,coco,dog,1.0,112.0,3.0,132.0,0.8484848484848492,0.8257575757575759
41,../img/tt/1040tt.jpg,121,0.5619834710743802,74,79,0.4982061484879373,0.05785123966942149,0.23443267196777504,0.256198347107438,0.4383477618633162,1.2892561983471074,1.5886997646341992,4.132231404958677,1.642874253457086,4.24793388429752,0.4818220399649283,1.6895807751014111,0.6115702479338843,0.6528925619834711,640,424,271360,-2.697307179667934,2.697307179667934,1040,1.4921144578168402,7.487328131546559,0.4861156496268921,0.49305,0.57003,4.8586,7.8638,0.001533,0.00036471,0.14981747835607997,0.40961720854902295,../img/tt/1040tt.jpg,000000166376.jpg,000000166376.jpg,sports,skiing,424.0,640.0,coco,skis,1.0,89.0,1.0,106.0,0.8396226415094341,0.8301886792452831
42,../img/tt/1043tt.jpg,112,0.7767857142857143,70,78,0.4182723245108832,0.09821428571428571,0.29894171984878903,0.44642857142857145,0.499356084729624,1.0803571428571428,1.3365168718640812,4.223214285714286,1.6963650668869716,3.1785714285714284,-0.08619782597611725,1.9783252800717364,0.625,0.6964285714285714,640,427,273280,-2.7751919359826833,2.7751919359826833,1043,2.0437155059690704,7.69642408003883,0.2371598441843,0.6816399999999999,0.63674,8.6252,6.314,0.0012200999999999998,0.00057715,0.207036218978766,0.466962379379297,../img/tt/1043tt.jpg,000000185248.jpg,000000185248.jpg,food,hotdog,427.0,640.0,coco,hot dog,1.0,99.0,7.0,105.0,0.942857142857143,0.876190476190476
43,../img/tt/1044tt.jpg,119,0.6974789915966386,75,78,0.46129188246282093,0.13445378151260504,0.34258166780628374,0.4957983193277311,0.5020964452534338,1.2521008403361344,1.5849850953421973,4.084033613445378,1.7053248208547462,3.6470588235294117,0.23329388485210437,1.9379713108287269,0.6302521008403361,0.6554621848739496,375,500,187500,-2.6781731101764192,2.6781731101764192,1044,1.58881382731449,7.36431505301751,0.072153491434214,0.46262,0.71338,6.805,11.171,0.0013386,0.00044686,0.19724569930483601,0.554020291196205,../img/tt/1044tt.jpg,000000192804.jpg,000000192804.jpg,animal,giraffe,500.0,375.0,coco,giraffe,1.0,77.0,2.0,102.0,0.7549019607843142,0.7352941176470591
44,../img/tt/1046tt.jpg,126,0.8174603174603174,85,103,0.38783076001356365,0.07142857142857142,0.25856748221140036,0.6746031746031746,0.470393283614723,1.119047619047619,1.2496856747655734,3.888888888888889,1.7718791029738898,3.0476190476190474,-0.13152753514644366,1.7971405859626803,0.6746031746031746,0.8174603174603174,640,480,307200,-3.000230808589505,3.000230808589505,1046,1.99849731319554,7.5078731215545496,0.231789575292922,0.60042,0.7074699999999999,8.7569,10.064,0.0011940999999999998,0.00038268,0.210399329450042,0.503733411969373,../img/tt/1046tt.jpg,000000207151.jpg,000000207151.jpg,food,pizza,480.0,640.0,coco,pizza,1.0,89.0,8.0,95.0,0.9368421052631579,0.852631578947368
